epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,5742.3,1.64303,1.45435,1.4559,0.4369,0.36952,0.36246,0.21101,1.52394,1.31252,1.41607,0.007888,0.007888,0.007888
34,5918.58,1.64443,1.45791,1.45966,0.4572,0.36291,0.36369,0.21234,1.5162,1.30117,1.41149,0.007822,0.007822,0.007822
35,6087.69,1.64355,1.45578,1.45476,0.45215,0.37242,0.36808,0.21486,1.52414,1.30184,1.4141,0.007756,0.007756,0.007756
36,6261.29,1.64355,1.4494,1.45286,0.45951,0.36759,0.36717,0.21431,1.52214,1.30238,1.40479,0.00769,0.00769,0.00769
37,6434.3,1.63936,1.45194,1.44411,0.44302,0.37376,0.36444,0.2129,1.51285,1.30575,1.39739,0.007624,0.007624,0.007624
38,6607.59,1.63888,1.45137,1.44152,0.45215,0.36997,0.37092,0.21632,1.51865,1.30068,1.39646,0.007558,0.007558,0.007558
39,6777.89,1.64045,1.44819,1.43502,0.46714,0.36956,0.37123,0.21571,1.51258,1.29409,1.39151,0.007492,0.007492,0.007492
40,6957.31,1.62625,1.42819,1.43026,0.4606,0.37412,0.37378,0.21899,1.51047,1.29144,1.3881,0.007426,0.007426,0.007426
41,7128.26,1.6323,1.43211,1.43104,0.45738,0.3791,0.37379,0.21824,1.50902,1.28727,1.38663,0.00736,0.00736,0.00736
42,7301.44,1.62859,1.42504,1.42398,0.45644,0.3855,0.37818,0.22163,1.50941,1.28134,1.38554,0.007294,0.007294,0.007294
43,7480.21,1.63575,1.4372,1.426,0.46228,0.37911,0.37753,0.22229,1.50378,1.28226,1.37873,0.007228,0.007228,0.007228
44,7656.19,1.61454,1.41319,1.41548,0.46056,0.36947,0.37525,0.222,1.50782,1.28329,1.37936,0.007162,0.007162,0.007162
45,7832.52,1.61785,1.41314,1.41904,0.46171,0.37792,0.37696,0.22183,1.5075,1.27558,1.37652,0.007096,0.007096,0.007096
46,8010.39,1.61466,1.40096,1.41322,0.46604,0.38242,0.38239,0.22421,1.50187,1.27109,1.37231,0.00703,0.00703,0.00703
47,8188.01,1.61711,1.41431,1.41386,0.4583,0.38875,0.38139,0.22388,1.50244,1.27308,1.37067,0.006964,0.006964,0.006964
48,8363.84,1.60904,1.40112,1.40711,0.46736,0.39396,0.38637,0.22661,1.50218,1.27169,1.36818,0.006898,0.006898,0.006898
49,8542.37,1.61567,1.41034,1.41438,0.47613,0.38342,0.38573,0.22627,1.497,1.26639,1.36878,0.006832,0.006832,0.006832
50,8720,1.61715,1.40695,1.40308,0.47276,0.38122,0.38602,0.22542,1.49652,1.26597,1.36506,0.006766,0.006766,0.006766
51,8897.96,1.60981,1.39622,1.39644,0.47494,0.38602,0.38937,0.2291,1.49792,1.26641,1.36322,0.0067,0.0067,0.0067
52,9075.6,1.60671,1.39107,1.39699,0.47588,0.38656,0.38753,0.22779,1.49429,1.25995,1.36097,0.006634,0.006634,0.006634
53,9253.63,1.61053,1.39655,1.39831,0.46956,0.39237,0.39001,0.22821,1.49279,1.25544,1.35902,0.006568,0.006568,0.006568
54,9432.47,1.60493,1.39124,1.39801,0.48071,0.38501,0.38992,0.2289,1.49074,1.2546,1.35617,0.006502,0.006502,0.006502
55,9611.1,1.6044,1.38802,1.39457,0.48233,0.39155,0.3939,0.23174,1.48935,1.2534,1.35492,0.006436,0.006436,0.006436
56,9788.18,1.59537,1.37368,1.38521,0.47885,0.38808,0.39485,0.23197,1.48925,1.25098,1.35382,0.00637,0.00637,0.00637
57,9965.46,1.59894,1.37553,1.3848,0.47456,0.39487,0.39505,0.23323,1.48504,1.24932,1.34948,0.006304,0.006304,0.006304
58,10143.5,1.59232,1.37369,1.3855,0.47855,0.39386,0.39519,0.23278,1.48558,1.24444,1.34915,0.006238,0.006238,0.006238
59,10320.5,1.58835,1.37879,1.38849,0.47421,0.39652,0.39509,0.23209,1.48203,1.24268,1.34829,0.006172,0.006172,0.006172
60,10498.8,1.58717,1.36928,1.38418,0.48857,0.39285,0.39934,0.23439,1.48388,1.24069,1.34542,0.006106,0.006106,0.006106
61,10676.1,1.60031,1.37942,1.38185,0.48949,0.39399,0.40028,0.23542,1.47865,1.23922,1.34342,0.00604,0.00604,0.00604
62,10853.7,1.58927,1.35995,1.37405,0.48752,0.39314,0.3986,0.23499,1.48195,1.23802,1.34269,0.005974,0.005974,0.005974
63,11028,1.583,1.36227,1.37496,0.49572,0.39067,0.39978,0.23579,1.47892,1.23776,1.34035,0.005908,0.005908,0.005908
64,11206.2,1.58449,1.3635,1.37535,0.48587,0.39207,0.3958,0.23338,1.4764,1.23657,1.33916,0.005842,0.005842,0.005842
65,11384.5,1.58405,1.35705,1.3742,0.49621,0.39161,0.40109,0.23631,1.47587,1.23418,1.33723,0.005776,0.005776,0.005776
66,11560.4,1.57839,1.35667,1.37621,0.49622,0.39098,0.40167,0.23758,1.4739,1.22992,1.33721,0.00571,0.00571,0.00571
67,11736.7,1.5861,1.35765,1.37381,0.50002,0.39382,0.40344,0.23876,1.47366,1.23033,1.33476,0.005644,0.005644,0.005644
68,11912.6,1.57884,1.34489,1.36331,0.49287,0.39557,0.40464,0.24032,1.47284,1.22785,1.33364,0.005578,0.005578,0.005578
69,12089.5,1.57145,1.34125,1.36691,0.48651,0.40172,0.4064,0.24071,1.47026,1.2271,1.33268,0.005512,0.005512,0.005512
70,12267.1,1.5772,1.34945,1.36632,0.49867,0.39745,0.40684,0.24113,1.47331,1.22597,1.33403,0.005446,0.005446,0.005446
71,12444.7,1.57507,1.34372,1.36771,0.4932,0.40157,0.40842,0.2417,1.47345,1.22312,1.33339,0.00538,0.00538,0.00538
72,12622,1.57648,1.34333,1.36193,0.49877,0.39795,0.41021,0.24171,1.47255,1.22119,1.33164,0.005314,0.005314,0.005314
73,12799.4,1.57043,1.3438,1.36301,0.50111,0.40421,0.41185,0.24375,1.46884,1.22042,1.3288,0.005248,0.005248,0.005248
74,12977.1,1.57031,1.33522,1.36031,0.48642,0.40901,0.41002,0.2428,1.46826,1.22098,1.32677,0.005182,0.005182,0.005182
75,13154.9,1.56843,1.33835,1.36144,0.50136,0.40329,0.41052,0.24378,1.46736,1.21783,1.32693,0.005116,0.005116,0.005116
76,13333.3,1.56873,1.32879,1.35623,0.50595,0.40261,0.41433,0.24582,1.46741,1.21695,1.32481,0.00505,0.00505,0.00505
77,13509.6,1.56835,1.32755,1.3557,0.49752,0.40625,0.41298,0.2439,1.46776,1.21534,1.32516,0.004984,0.004984,0.004984
78,13686.4,1.565,1.32451,1.34804,0.49784,0.40494,0.41317,0.24411,1.46741,1.2155,1.32424,0.004918,0.004918,0.004918
79,13861.6,1.56385,1.33095,1.35414,0.50335,0.40239,0.41342,0.24474,1.46637,1.2152,1.323,0.004852,0.004852,0.004852
80,14037.7,1.57087,1.33001,1.34805,0.50371,0.40616,0.41516,0.24616,1.46518,1.21548,1.32249,0.004786,0.004786,0.004786
81,14215.4,1.55395,1.31515,1.3514,0.5088,0.40551,0.41626,0.24634,1.4652,1.21132,1.32132,0.00472,0.00472,0.00472
82,14392.9,1.55685,1.32084,1.34613,0.51159,0.39877,0.41676,0.24736,1.46446,1.21035,1.3204,0.004654,0.004654,0.004654
