epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,5796.67,1.32354,0.95157,0.9717,0.4793,0.37802,0.37684,0.23099,1.43653,1.39851,0.96487,0.003334,0.003334,0.003334
103,5852.77,1.32595,0.95577,0.97347,0.48364,0.3765,0.37646,0.23102,1.43825,1.39406,0.96607,0.003268,0.003268,0.003268
104,5908.66,1.32541,0.95299,0.97248,0.48557,0.37788,0.37769,0.23184,1.43578,1.38374,0.96636,0.003202,0.003202,0.003202
105,5965.81,1.32983,0.95378,0.97281,0.48489,0.37953,0.37805,0.23224,1.43426,1.37716,0.96555,0.003136,0.003136,0.003136
106,6022.48,1.31698,0.94538,0.96923,0.49208,0.3764,0.37878,0.23298,1.43426,1.38217,0.96447,0.00307,0.00307,0.00307
107,6079.55,1.31647,0.94559,0.96863,0.49107,0.37667,0.37922,0.23322,1.43139,1.37922,0.96408,0.003004,0.003004,0.003004
108,6136.31,1.3203,0.94402,0.96816,0.48988,0.37513,0.37934,0.2332,1.43203,1.38105,0.96411,0.002938,0.002938,0.002938
109,6193.22,1.32723,0.9495,0.97228,0.49214,0.37487,0.3797,0.23325,1.43104,1.37732,0.96404,0.002872,0.002872,0.002872
110,6249.67,1.31078,0.93657,0.96804,0.49347,0.37496,0.38082,0.23349,1.43053,1.37678,0.96334,0.002806,0.002806,0.002806
111,6306.04,1.31357,0.93846,0.96719,0.4937,0.37735,0.38171,0.23422,1.431,1.38094,0.96255,0.00274,0.00274,0.00274
112,6363.16,1.31762,0.93835,0.96823,0.49032,0.37661,0.38119,0.2341,1.43042,1.38138,0.96236,0.002674,0.002674,0.002674
113,6419.76,1.308,0.93158,0.96615,0.49725,0.37244,0.3803,0.23381,1.42889,1.37839,0.96235,0.002608,0.002608,0.002608
