epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,12807.4,1.50969,1.2945,1.17867,0.51948,0.42809,0.43735,0.26434,1.39964,1.15702,1.15597,0.004324,0.004324,0.004324
88,12970,1.50067,1.28407,1.17318,0.512,0.43192,0.43802,0.26499,1.39914,1.15636,1.15528,0.004258,0.004258,0.004258
89,13107.8,1.50752,1.29293,1.17654,0.51502,0.43217,0.43943,0.26652,1.39634,1.15541,1.15395,0.004192,0.004192,0.004192
90,13254,1.50771,1.2903,1.17429,0.51294,0.43513,0.43998,0.26706,1.39723,1.15405,1.15362,0.004126,0.004126,0.004126
91,13382.2,1.50164,1.28985,1.17226,0.52188,0.42732,0.44092,0.26744,1.39617,1.15207,1.1522,0.00406,0.00406,0.00406
92,13517.7,1.50749,1.28928,1.17281,0.51837,0.43016,0.44227,0.26794,1.39462,1.15108,1.15185,0.003994,0.003994,0.003994
93,13646.6,1.50599,1.28866,1.17239,0.5242,0.42997,0.44249,0.2675,1.39521,1.1513,1.15184,0.003928,0.003928,0.003928
94,13793.1,1.5011,1.28009,1.16787,0.52777,0.42976,0.44334,0.26854,1.39358,1.14929,1.15056,0.003862,0.003862,0.003862
95,13944.3,1.49381,1.27148,1.16596,0.52687,0.42962,0.44341,0.26906,1.39393,1.14921,1.15012,0.003796,0.003796,0.003796
96,14096.1,1.49112,1.27454,1.16726,0.52058,0.43298,0.44428,0.26995,1.39381,1.14821,1.14958,0.00373,0.00373,0.00373
97,14250.2,1.50545,1.28557,1.16932,0.52212,0.43469,0.44593,0.27065,1.39294,1.14626,1.14845,0.003664,0.003664,0.003664
98,14396.8,1.50106,1.27797,1.16673,0.52316,0.43465,0.44476,0.27045,1.39212,1.1477,1.14772,0.003598,0.003598,0.003598
99,14527.4,1.49029,1.27388,1.16811,0.52831,0.43262,0.44633,0.2714,1.39199,1.14648,1.1476,0.003532,0.003532,0.003532
100,14676.1,1.49573,1.27771,1.16601,0.52679,0.43393,0.44641,0.27159,1.39184,1.14541,1.14701,0.003466,0.003466,0.003466
101,14815.3,1.48739,1.26391,1.163,0.53148,0.43192,0.44677,0.27165,1.39222,1.14413,1.14717,0.0034,0.0034,0.0034
